LoanId,LoanType,RunDt,LoanStatus,CurrentPrincipalBalanceAmt,InvestorId,DelinquentPaymentCount,InterestPaidToDt,PropertyState,Source,SETTLE_DATE,DAYS360_DAYS,ACCRUED_INTEREST,price_b1 X UPB,(price_b1 X UPB) + Accrued Interest,price_b1,price_b3,price_b7,price_b4,price_b6,price_b5,price_b3 X UPB,price_b7 X UPB,price_b4 X UPB,price_b6 X UPB,price_b5 X UPB,FLAG_B1,FLAG_B2,FLAG_B3,FLAG_B7,FLAG_B4,FLAG_A1,FLAG_A2,FLAG_B5,NEC_B1,NEC_B2,NEC_B3,NEC_B7,NEC_B4,NEC_B6,NEC_B8,NEC_B5,TIMES_ALLOCATED,TOTAL_VA_USDA,MAX_NEC,Pool,POOL_CD_UPB,POOL_AB_UPB,price_b6 x POOL_AB_UPB,DelinquentPaymentCount x UPB,b6_pool1_upb,price_b6 x b6_pool1_upb,b6_pool2_upb,price_b6 x b6_pool2_upb,b6_Pool_Flag,Flag,Original_Variable,B1_ALLOCATION,B2_ALLOCATION,B3_ALLOCATION,B7_ALLOCATION,B4_ALLOCATION,B6_ALLOCATION,B8_ALLOCATION,B5_ALLOCATION
7138,USDA,1/14/2022,90 Days Delinquent,189592.94,425,4,9/1/2021,OK,GNMA,2/1/2022,150,2369.91175,187778.2005,190148.1122,0.990428233,0.970870053,0,0.995443474,0,0,184070.1077,0,188729.0549,0,0,0,0,0,0,0,0,0,0,-1934.79,0,-5642.88,0,-983.93,0,0,0,0,189592.94,NONE,A,0,189592.94,0,758371.76,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7139,VA,1/14/2022,120 Days Delinquent,274073.45,425,8,5/1/2021,AZ,GNMA,2/1/2022,270,6166.652625,272396.655,278563.3076,0.99388195,0,0,0.997732117,0,0,0,0,273451.8836,0,0,0,0,0,0,0,0,0,0,-2092.31,-2092.31,0,0,-1037.08,0,0,0,0,274073.45,NONE,A,0,274073.45,0,2192587.6,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7140,VA,1/14/2022,90 Days Delinquent,248146.34,425,4,9/1/2021,AZ,GNMA,2/1/2022,150,3101.82925,246632.0817,249733.9109,0.99389772,0,0,0.997005308,0,0,0,0,247403.2182,0,0,0,0,0,0,0,0,0,0,-1824.45,-1824.45,0,0,-1053.31,0,0,0,0,248146.34,NONE,A,0,248146.34,0,992585.36,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7141,USDA,1/14/2022,60 Days Delinquent,130833.05,425,3,10/1/2021,IN,GNMA,2/1/2022,120,1308.3305,129425.0486,130733.3791,0.989238182,0.969720473,0,0.99503872,0,0,126871.4871,0,130183.9506,0,0,0,0,0,0,0,0,0,0,-1335.94,0,-3889.5,0,-577.04,0,0,0,0,130833.05,NONE,A,0,130833.05,0,392499.15,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7142,FHA,1/14/2022,60 Days Delinquent,167410.25,425,3,10/1/2021,GA,GNMA,2/1/2022,120,1674.1025,167200.0463,168874.1488,0.99874438,0.976749812,0,0.993991051,0,0,163517.9303,0,166404.2903,0,0,0,1,0,0,1,0,0,0,0,1234.29,-2447.82,0,438.54,0,0,0,2,0,NEC_B2,A,0,167410.25,0,502230.75,0,0,0,0,UNK,1,B2_Selector_7142,0,1,0,0,0,0,0,0
7143,USDA,1/14/2022,90 Days Delinquent,98067.6,425,4,9/1/2021,NC,GNMA,2/1/2022,150,1225.845,97636.31757,98862.16257,0.995602192,0.979341669,0,1.000321538,0,0,96041.68707,0,98099.1325,0,0,0,0,0,0,0,0,0,0,-895.84,0,-2490.47,0,-433.02,0,0,0,0,98067.6,NONE,A,0,98067.6,0,392270.4,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7144,USDA,1/14/2022,120 Days Delinquent,249837.33,425,6,7/1/2021,AZ,GNMA,2/1/2022,210,4372.153275,248086.2995,252458.4528,0.992991318,0.97951524,0,0.997370138,0,0,244719.4722,0,249180.2923,0,0,0,0,0,0,0,0,0,0,-2092.65,0,-5459.48,0,-998.66,0,0,0,0,249837.33,NONE,A,0,249837.33,0,1499023.98,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7145,VA,1/14/2022,60 Days Delinquent,201633.59,425,3,10/1/2021,SC,GNMA,2/1/2022,120,2016.3359,199805.1895,201821.5254,0.990932064,0,0,0.994261924,0,0,0,0,200476.6011,0,0,0,0,0,0,0,0,0,0,-1793.41,0,0,0,-1122,0,0,0,0,201633.59,NONE,A,0,201633.59,0,604900.77,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7146,USDA,1/14/2022,90 Days Delinquent,170011.98,425,4,9/1/2021,AL,GNMA,2/1/2022,150,2125.14975,0,2125.14975,0,0.974890406,0,0.996935676,0,0,165743.0482,0,169491.0082,0,0,0,0,0,0,0,0,0,0,0,0,-4409.69,0,-661.73,0,0,0,0,170011.98,NONE,A,0,170011.98,0,680047.92,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7147,VA,1/14/2022,90 Days Delinquent,341157.44,425,4,9/1/2021,VA,GNMA,2/1/2022,150,4264.468,339357.2321,343621.7001,0.994723234,0,0,0.99740301,0,0,0,0,340271.4574,0,0,0,0,0,0,0,0,0,0,-2291.21,-2291.21,0,0,-1376.98,0,0,0,0,341157.44,NONE,A,0,341157.44,0,1364629.76,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7148,USDA,1/14/2022,120 Days Delinquent,271727.31,426,6,7/1/2021,NC,GNMA,2/1/2022,210,4755.227925,269686.4791,274441.707,0.992489415,0.973611051,0,0.997200989,0,0,264556.7119,0,270966.7423,0,0,0,0,0,0,0,0,0,0,-2638.22,0,-7767.98,0,-1357.95,0,0,0,0,271727.31,NONE,A,0,271727.31,0,1630363.86,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7149,FHA,1/14/2022,60 Days Delinquent,185113.09,425,3,10/1/2021,PA,GNMA,2/1/2022,120,1851.1309,183857.351,185708.4819,0.993216369,0.976686131,0,0.996198272,0,0.990955512,180797.3876,0,184409.3404,0,183438.8368,0,0,0,0,1,0,0,0,-119.67,-119.67,-3179.63,0,432.32,0,0,-538.18,1,0,NEC_B4,A,0,185113.09,0,555339.27,0,0,0,0,UNK,1,B4_Selector_7149,0,0,0,0,1,0,0,0
7150,FHA,1/14/2022,60 Days Delinquent,360295.94,425,3,10/1/2021,RI,GNMA,2/1/2022,120,3602.9594,359042.6201,362645.5795,0.996521415,0.97816473,0,0.993811432,0,0,352428.7809,0,358066.224,0,0,1,1,0,0,1,0,0,0,2058.67,2058.67,-4555.17,0,1082.27,0,0,0,3,0,NEC_B1,A,0,360295.94,0,1080887.82,0,0,0,0,UNK,1,B2_Selector_7150,0,1,0,0,0,0,0,0
7151,USDA,1/14/2022,120 Days Delinquent,275478.21,425,5,8/1/2021,NC,GNMA,2/1/2022,180,4132.17315,274448.4873,278580.6604,0.996262054,0.980098984,0,0.999858121,0,0,269995.9137,0,275439.1255,0,0,0,0,0,0,0,0,0,0,-2288.19,0,-6740.76,0,-1297.55,0,0,0,0,275478.21,NONE,A,0,275478.21,0,1377391.05,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7152,VA,1/14/2022,90 Days Delinquent,284608.66,425,4,9/1/2021,NC,GNMA,2/1/2022,150,3557.60825,282900.8718,286458.48,0.993999521,0,0,0.996739493,0,0,0,0,283680.6914,0,0,0,0,0,0,0,0,0,0,-2069.68,-2069.68,0,0,-1289.86,0,0,0,0,284608.66,NONE,A,0,284608.66,0,1138434.64,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7153,VA,1/14/2022,120 Days Delinquent,249177.01,426,6,7/1/2021,NC,GNMA,2/1/2022,210,4360.597675,247566.715,251927.3127,0.993537546,0,0,0.996659285,0,0,0,0,248344.5805,0,0,0,0,0,0,0,0,0,0,-1951.63,-1951.63,0,0,-1173.77,0,0,0,0,249177.01,NONE,A,0,249177.01,0,1495062.06,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7154,VA,1/14/2022,120 Days Delinquent,372960,425,10,3/1/2021,GA,GNMA,2/1/2022,330,10256.4,370794.6288,381051.0288,0.994194093,0,0,0.998642969,0,0,0,0,372453.8816,0,0,0,0,0,0,0,0,0,0,0,-2833.78,0,0,-1174.53,0,0,0,0,372960,NONE,D,372960,0,0,3729600,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7155,FHA,1/14/2022,60 Days Delinquent,216224.33,425,3,10/1/2021,NJ,GNMA,2/1/2022,120,2162.2433,212591.1087,214753.352,0.983196982,0.977068049,0,0.99133581,0,0,211265.8842,0,214350.9213,0,0,0,0,0,0,1,0,0,0,-961.54,-961.54,-2286.76,0,798.28,0,0,0,1,0,NEC_B4,A,0,216224.33,0,648672.99,0,0,0,0,UNK,1,B4_Selector_7155,0,0,0,0,1,0,0,0
7156,FHA,1/14/2022,60 Days Delinquent,193598.91,425,3,10/1/2021,FL,GNMA,2/1/2022,120,1935.9891,191625.8923,193561.8814,0.989808736,0.972119312,0,0.989345118,0,0,188201.2392,0,191536.1365,0,0,1,1,0,0,1,0,0,0,833.02,833.02,-2591.63,0,743.26,0,0,0,3,0,NEC_B1,A,0,193598.91,0,580796.73,0,0,0,0,UNK,1,B2_Selector_7156,0,1,0,0,0,0,0,0
7157,USDA,1/14/2022,120 Days Delinquent,122757.65,425,5,8/1/2021,TN,GNMA,2/1/2022,180,1841.36475,122288.7782,124130.143,0.996180509,0.981050435,0,0.999560856,0,0,120431.446,0,122703.7418,0,0,0,0,0,0,0,0,0,0,-940.53,0,-2797.86,0,-525.57,0,0,0,0,122757.65,NONE,A,0,122757.65,0,613788.25,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7158,VA,1/14/2022,60 Days Delinquent,439837.98,425,3,10/1/2021,TX,GNMA,2/1/2022,120,4398.3798,437362.1659,441760.5457,0.994371077,0,0,0.99696333,0,0,0,0,438502.3373,0,0,0,0,0,0,0,0,0,0,-2809.07,-2809.07,0,0,-1668.9,0,0,0,0,439837.98,NONE,A,0,439837.98,0,1319513.94,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7159,FHA,1/14/2022,60 Days Delinquent,211660.68,425,3,10/1/2021,FL,GNMA,2/1/2022,120,2116.6068,209839.4549,211956.0617,0.991395543,0.982857277,0,0.991232867,0,0,208032.2397,0,209805.0227,0,0,1,1,0,0,1,0,0,0,729.93,729.93,-1077.28,0,695.5,0,0,0,3,0,NEC_B1,A,0,211660.68,0,634982.04,0,0,0,0,UNK,1,B4_Selector_7159,0,0,0,0,1,0,0,0
7160,FHA,1/14/2022,60 Days Delinquent,166220.02,425,3,10/1/2021,AL,GNMA,2/1/2022,120,1662.2002,164953.7174,166615.9176,0.992381768,0.97465417,0,0.996901607,0,0,162007.0357,0,165705.005,0,0,0,0,0,0,1,0,0,0,0,-315.73,-3262.41,0,435.56,0,0,0,1,0,NEC_B4,A,0,166220.02,0,498660.06,0,0,0,0,UNK,1,B4_Selector_7160,0,0,0,0,1,0,0,0
7161,FHA,1/14/2022,60 Days Delinquent,159698.35,425,3,10/1/2021,FL,GNMA,2/1/2022,120,1596.9835,158039.1536,159636.1371,0.989610435,0.972198755,0,0.989111154,0,0,155258.5371,0,157959.4193,0,0,1,1,0,0,1,0,0,0,693.01,693.01,-2087.6,0,613.28,0,0,0,3,0,NEC_B1,A,0,159698.35,0,479095.05,0,0,0,0,UNK,1,B1_Selector_7161,1,0,0,0,0,0,0,0
7162,FHA,1/14/2022,60 Days Delinquent,358997.61,425,3,10/1/2021,AL,GNMA,2/1/2022,120,3589.9761,355590.6245,359180.6006,0.990509726,0.978836135,0,0.997496192,0,0,351399.8331,0,358098.749,0,0,0,0,0,0,1,0,0,0,0,-1598.75,-5789.54,0,909.38,0,0,0,1,0,NEC_B4,A,0,358997.61,0,1076992.83,0,0,0,0,UNK,1,B4_Selector_7162,0,0,0,0,1,0,0,0
7163,FHA,1/14/2022,60 Days Delinquent,180967.65,425,3,10/1/2021,GA,GNMA,2/1/2022,120,2111.28925,181284.9898,183396.279,1.001753572,0.984655502,0,1.000157906,0,0,178190.7922,0,180996.2259,0,0,0,1,0,0,1,0,0,0,0,1411.95,-1682.25,0,1123.19,0,0,0,2,0,NEC_B2,A,0,180967.65,0,542902.95,0,0,0,0,UNK,1,B2_Selector_7163,0,1,0,0,0,0,0,0
7164,FHA,1/14/2022,60 Days Delinquent,204492.14,426,3,10/1/2021,NJ,GNMA,2/1/2022,120,2044.9214,200401.7098,202446.6312,0.979997128,0.976594113,0,0.989848022,0,0,199705.8202,0,202416.1403,0,0,0,0,0,0,1,0,0,0,-1250.24,-1250.24,-1946.13,0,764.19,0,0,0,1,0,NEC_B4,A,0,204492.14,0,613476.42,0,0,0,0,UNK,1,B4_Selector_7164,0,0,0,0,1,0,0,0
7165,VA,1/14/2022,120 Days Delinquent,524137.05,426,7,6/1/2021,VA,GNMA,2/1/2022,240,10482.741,521013.8135,531496.5545,0.994041183,0,0,0.997714039,0,0,0,0,522938.8934,0,0,0,0,0,0,0,0,0,0,-4047.94,-4047.94,0,0,-2122.86,0,0,0,0,524137.05,NONE,A,0,524137.05,0,3668959.35,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7166,FHA,1/14/2022,60 Days Delinquent,390721.09,425,3,10/1/2021,FL,GNMA,2/1/2022,120,3907.2109,387984.6257,391891.8366,0.992996374,0.981332737,0,0.994837686,0,0,383427.3966,0,388704.065,0,0,1,1,0,0,1,0,0,0,508.46,508.46,-4048.77,0,1227.9,0,0,0,3,0,NEC_B4,A,0,390721.09,0,1172163.27,0,0,0,0,UNK,1,B4_Selector_7166,0,0,0,0,1,0,0,0
7167,FHA,1/14/2022,60 Days Delinquent,252477.1,425,3,10/1/2021,TX,GNMA,2/1/2022,120,2524.771,252298.0769,254822.8479,0.999290933,0.97774743,0,0.996718439,0,0,246858.8356,0,251648.5811,0,0,1,1,0,0,1,0,0,0,1249.04,1249.04,-4190.21,0,599.54,0,0,0,3,0,NEC_B1,A,0,252477.1,0,757431.3,0,0,0,0,UNK,1,B2_Selector_7167,0,1,0,0,0,0,0,0
7168,FHA,1/14/2022,60 Days Delinquent,228353.82,425,3,10/1/2021,FL,GNMA,2/1/2022,120,2283.5382,226059.0723,228342.6105,0.989950912,0.976021046,0,0.989465164,0,0,222878.1342,0,225948.15,0,0,1,1,0,0,1,0,0,0,987.82,987.82,-2193.11,0,876.9,0,0,0,3,0,NEC_B1,A,0,228353.82,0,685061.46,0,0,0,0,UNK,1,B2_Selector_7168,0,1,0,0,0,0,0,0
7169,USDA,1/14/2022,60 Days Delinquent,225393.99,426,3,10/1/2021,SC,GNMA,2/1/2022,120,2253.9399,223177.9233,225431.8632,0.990168031,0.973890133,0,0.994591267,0,0,219508.9829,0,224174.8941,0,0,0,0,0,0,0,0,0,0,-2156.71,0,-5825.65,0,-1159.74,0,0,0,0,225393.99,NONE,A,0,225393.99,0,676181.97,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7170,FHA,1/14/2022,60 Days Delinquent,269851.66,425,3,10/1/2021,TX,GNMA,2/1/2022,120,2698.5166,269048.8372,271747.3538,0.997024948,0.980004535,0,0.995032681,0,0,264455.8505,0,268511.2208,0,0,1,1,0,0,1,0,0,0,1270.83,1270.83,-3322.16,0,733.21,0,0,0,3,0,NEC_B1,A,0,269851.66,0,809554.98,0,0,0,0,UNK,1,B2_Selector_7170,0,1,0,0,0,0,0,0
7171,VA,1/14/2022,60 Days Delinquent,377497.67,425,3,10/1/2021,GA,GNMA,2/1/2022,120,3774.9767,375828.053,379603.0297,0.995577146,0,0,0.99882286,0,0,0,0,377053.3024,0,0,0,0,0,0,0,0,0,0,0,-2481.85,0,0,-1256.6,0,0,0,0,377497.67,NONE,A,0,377497.67,0,1132493.01,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7172,VA,1/14/2022,120 Days Delinquent,304405.82,425,8,5/1/2021,VA,GNMA,2/1/2022,270,6849.13095,302392.7703,309241.9013,0.993386954,0,0,0.99771028,0,0,0,0,303708.8158,0,0,0,0,0,0,0,0,0,0,-2500.63,-2500.63,0,0,-1184.58,0,0,0,0,304405.82,NONE,A,0,304405.82,0,2435246.56,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7173,USDA,1/14/2022,90 Days Delinquent,180617.7,426,4,9/1/2021,GA,GNMA,2/1/2022,150,2257.72125,0,2257.72125,0,0.976189825,0,0.997229129,0,0,176317.1609,0,180117.2316,0,0,0,0,0,0,0,0,0,0,0,0,-4467.99,0,-667.92,0,0,0,0,180617.7,NONE,A,0,180617.7,0,722470.8,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7174,USDA,1/14/2022,120 Days Delinquent,356217.76,425,5,8/1/2021,VA,GNMA,2/1/2022,180,5343.2664,354080.7283,359423.9947,0.994000772,0.978181617,0,0.997524424,0,0,348445.6645,0,355335.9158,0,0,0,0,0,0,0,0,0,0,-2690.77,0,-8325.84,0,-1435.58,0,0,0,0,356217.76,NONE,A,0,356217.76,0,1781088.8,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7175,USDA,1/14/2022,120 Days Delinquent,101684.15,426,6,7/1/2021,AR,GNMA,2/1/2022,210,1779.472625,100784.0192,102563.4918,0.991147776,0.973102617,0,0.995896334,0,0,98949.11252,0,101266.8722,0,0,0,0,0,0,0,0,0,0,-939.34,0,-2774.24,0,-456.48,0,0,0,0,101684.15,NONE,A,0,101684.15,0,610104.9,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7176,FHA,1/14/2022,60 Days Delinquent,136062.11,425,3,10/1/2021,MI,GNMA,2/1/2022,120,1360.6211,135408.384,136769.0051,0.995195386,0.972955455,0,0.994938476,0,0,132382.3722,0,135373.4284,0,0,1,1,0,0,1,0,0,0,392.82,392.82,-2633.2,0,357.86,0,0,0,3,0,NEC_B1,A,0,136062.11,0,408186.33,0,0,0,0,UNK,1,B1_Selector_7176,1,0,0,0,0,0,0,0
7177,USDA,1/14/2022,120 Days Delinquent,176488.81,426,6,7/1/2021,FL,GNMA,2/1/2022,210,3088.554175,174897.5637,177986.1179,0.990983869,0.974714339,0,0.995817788,0,0,172026.1738,0,175750.6963,0,0,0,0,0,0,0,0,0,0,-2350.91,0,-5222.3,0,-1497.77,0,0,0,0,176488.81,NONE,A,0,176488.81,0,1058932.86,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7178,USDA,1/14/2022,120 Days Delinquent,200706.04,426,5,8/1/2021,KY,GNMA,2/1/2022,180,3010.5906,0,3010.5906,0,0.974456283,0,0.998809791,0,0,195579.2617,0,200467.1579,0,0,0,0,0,0,0,0,0,0,0,0,-6016.44,0,-1128.54,0,0,0,0,200706.04,NONE,A,0,200706.04,0,1003530.2,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7179,FHA,1/14/2022,60 Days Delinquent,283920.49,425,3,10/1/2021,MD,GNMA,2/1/2022,120,2839.2049,281399.953,284239.1579,0.991122384,0.980184841,0,0.996244133,0,0,278294.5602,0,282854.1224,0,0,0,0,0,0,1,0,0,0,-803.04,-803.04,-3908.43,0,651.13,0,0,0,1,0,NEC_B4,A,0,283920.49,0,851761.47,0,0,0,0,UNK,1,B4_Selector_7179,0,0,0,0,1,0,0,0
7180,VA,1/14/2022,90 Days Delinquent,347851.12,426,4,9/1/2021,PA,GNMA,2/1/2022,150,4348.139,344077.501,348425.64,0.989151626,0,0,0.992428869,0,0,0,0,345217.4936,0,0,0,0,0,0,0,0,0,0,-3752.06,-3752.06,0,0,-2612.06,0,0,0,0,347851.12,NONE,A,0,347851.12,0,1391404.48,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7181,FHA,1/14/2022,60 Days Delinquent,267260.88,426,3,10/1/2021,MD,GNMA,2/1/2022,120,2672.6088,264474.8418,267147.4506,0.989575585,0.979401193,0,0.993794653,0,0,261755.6248,0,265602.4334,0,0,0,0,0,0,1,0,0,0,-334.18,-334.18,-3053.4,0,793.41,0,0,0,1,0,NEC_B4,A,0,267260.88,0,801782.64,0,0,0,0,UNK,1,B4_Selector_7181,0,0,0,0,1,0,0,0
7182,VA,1/14/2022,60 Days Delinquent,202849.46,425,3,10/1/2021,FL,GNMA,2/1/2022,120,2366.577033,202877.046,205243.623,1.000135992,0,0,1.00612303,0,0,0,0,204091.5133,0,0,0,0,0,0,1,0,0,0,-733.77,-733.77,0,0,480.7,0,0,0,1,202849.46,NEC_B4,A,0,202849.46,0,608548.38,0,0,0,0,UNK,1,B4_Selector_7182,0,0,0,0,1,0,0,0
7183,FHA,1/14/2022,60 Days Delinquent,300758.17,425,3,10/1/2021,MS,GNMA,2/1/2022,120,3508.845317,301855.4376,305364.2829,1.003648339,0.98614411,0,1.001887104,0,0,296590.898,0,301325.7319,0,0,0,1,0,0,1,0,0,0,0,2333.26,-2931.27,0,1803.56,0,0,0,2,0,NEC_B2,A,0,300758.17,0,902274.51,0,0,0,0,UNK,1,B2_Selector_7183,0,1,0,0,0,0,0,0
7184,FHA,1/14/2022,60 Days Delinquent,187120.26,425,3,10/1/2021,FL,GNMA,2/1/2022,120,1871.2026,183814.5967,185685.7993,0.982334017,0.97510241,0,0.989325238,0,0,182461.4165,0,185122.7958,0,0,0,0,0,0,1,0,0,0,-589.89,-589.89,-1943.07,0,718.31,0,0,0,1,0,NEC_B4,A,0,187120.26,0,561360.78,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7185,VA,1/14/2022,90 Days Delinquent,373884.72,425,4,9/1/2021,LA,GNMA,2/1/2022,150,4673.559,370779.6902,375453.2492,0.991695221,0,0,0.997012649,0,0,0,0,372767.7953,0,0,0,0,0,0,0,0,0,0,-3633.46,-3633.46,0,0,-1645.35,0,0,0,0,373884.72,NONE,A,0,373884.72,0,1495538.88,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7186,FHA,1/14/2022,60 Days Delinquent,194427.05,425,3,10/1/2021,ME,GNMA,2/1/2022,120,1944.2705,191731.1361,193675.4066,0.986134059,0.96826517,0,0.983717348,0,0,188256.9406,0,191261.2619,0,0,1,1,0,0,1,0,0,0,1376.37,1376.37,-2097.82,0,906.5,0,0,0,3,0,NEC_B1,A,0,194427.05,0,583281.15,0,0,0,0,UNK,1,B2_Selector_7186,0,1,0,0,0,0,0,0
7187,VA,1/14/2022,60 Days Delinquent,509326.32,425,3,10/1/2021,CA,GNMA,2/1/2022,120,5093.2632,506648.5365,511741.7997,0.994742499,0,0,0.996950582,0,0,0,0,507773.1712,0,0,0,0,0,0,0,0,0,0,-2902.38,-2902.38,0,0,-1777.75,0,0,0,0,509326.32,NONE,A,0,509326.32,0,1527978.96,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7188,FHA,1/14/2022,60 Days Delinquent,272183.04,425,3,10/1/2021,MD,GNMA,2/1/2022,120,2721.8304,269964.3297,272686.1601,0.991848462,0.981123886,0,0.996556726,0,0,267045.282,0,271245.8393,0,0,0,0,0,0,1,0,0,0,-698.97,-698.97,-3618.02,0,582.54,0,0,0,1,0,NEC_B4,A,0,272183.04,0,816549.12,0,0,0,0,UNK,1,B4_Selector_7188,0,0,0,0,1,0,0,0
7189,FHA,1/14/2022,60 Days Delinquent,237685.63,425,3,10/1/2021,TX,GNMA,2/1/2022,120,2376.8563,237729.4475,240106.3038,1.000184351,0.97973282,0,0.997219681,0,0,232868.4124,0,237024.7881,0,0,1,1,0,0,1,0,0,0,1215.19,1215.19,-3645.85,0,510.53,0,0,0,3,0,NEC_B1,A,0,237685.63,0,713056.89,0,0,0,0,UNK,1,B2_Selector_7189,0,1,0,0,0,0,0,0
7190,FHA,1/14/2022,60 Days Delinquent,257830.12,425,3,10/1/2021,GA,GNMA,2/1/2022,120,3008.018067,258372.7956,261380.8136,1.00210478,0.98781323,0,1.001501757,0,0,254688.0036,0,258217.3183,0,0,0,1,0,0,1,0,0,0,0,1655.23,-2029.56,0,1499.75,0,0,0,2,0,NEC_B2,A,0,257830.12,0,773490.36,0,0,0,0,UNK,1,B2_Selector_7190,0,1,0,0,0,0,0,0
7191,VA,1/14/2022,120 Days Delinquent,208678.06,426,5,8/1/2021,GA,GNMA,2/1/2022,180,3130.1709,207625.6816,210755.8525,0.994956928,0,0,0.997256935,0,0,0,0,208105.6426,0,0,0,0,0,0,0,0,0,0,0,-1348.26,0,0,-868.3,0,0,0,0,208678.06,NONE,A,0,208678.06,0,1043390.3,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7192,FHA,1/14/2022,60 Days Delinquent,178809.63,426,3,10/1/2021,ME,GNMA,2/1/2022,120,2086.11235,176394.0579,178480.1703,0.986490817,0.974345889,0,0.992173614,0,0,174222.428,0,177410.1969,0,0,1,1,0,0,1,0,0,0,904.28,904.28,-1267.35,0,1920.42,0,0,0,3,0,NEC_B4,A,0,178809.63,0,536428.89,0,0,0,0,UNK,1,B4_Selector_7192,0,0,0,0,1,0,0,0
7193,FHA,1/14/2022,60 Days Delinquent,115756.39,425,3,10/1/2021,TN,GNMA,2/1/2022,120,1157.5639,115720.6681,116878.232,0.999691404,0.980617843,0,0.99485314,0,0,113512.7815,0,115160.6081,0,0,1,1,0,0,1,0,0,0,774.09,774.09,-1433.79,0,214.03,0,0,0,3,0,NEC_B1,A,0,115756.39,0,347269.17,0,0,0,0,UNK,1,B2_Selector_7193,0,1,0,0,0,0,0,0
7194,USDA,1/14/2022,90 Days Delinquent,154269.57,425,4,9/1/2021,AL,GNMA,2/1/2022,150,1928.369625,0,1928.369625,0,0.974052861,0,0.997060979,0,0,150266.7161,0,153816.1685,0,0,0,0,0,0,0,0,0,0,0,0,-4120.72,0,-571.27,0,0,0,0,154269.57,NONE,A,0,154269.57,0,617078.28,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7195,USDA,1/14/2022,120 Days Delinquent,176627.32,425,6,7/1/2021,WV,GNMA,2/1/2022,210,3090.9781,0,3090.9781,0,0.977335886,0,0.997619408,0,0,172624.2183,0,176206.8425,0,0,0,0,0,0,0,0,0,0,0,0,-4214.33,0,-631.71,0,0,0,0,176627.32,NONE,A,0,176627.32,0,1059763.92,0,0,0,0,UNK,0,0,0,0,0,0,0,0,0,0
7196,FHA,1/14/2022,60 Days Delinquent,175474.4,426,3,10/1/2021,PA,GNMA,2/1/2022,120,2047.201333,174046.0122,176093.2135,0.991859851,0.975218641,0,0.99645222,0,0,171125.9058,0,174851.8554,0,0,1,1,0,0,1,0,0,0,674.11,674.11,-2245.99,0,1479.96,0,0,0,3,0,NEC_B4,A,0,175474.4,0,526423.2,0,0,0,0,UNK,1,B4_Selector_7196,0,0,0,0,1,0,0,0
7197,FHA,1/14/2022,60 Days Delinquent,317006.31,426,3,10/1/2021,MA,GNMA,2/1/2022,120,3170.0631,314067.0559,317237.119,0.99072809,0.97537638,0,0.992122721,0,0,309200.4672,0,314509.163,0,0,1,1,0,0,1,0,0,0,615.63,615.63,-4250.96,0,1057.74,0,0,0,3,0,NEC_B4,A,0,317006.31,0,951018.93,0,0,0,0,UNK,1,B1_Selector_7197,1,0,0,0,0,0,0,0
7198,FHA,1/14/2022,60 Days Delinquent,146045.99,425,3,10/1/2021,DE,GNMA,2/1/2022,120,1460.4599,144298.2607,145758.7206,0.988033021,0.967669154,0,0.98825737,0,0,141324.1995,0,144331.026,0,0,0,1,0,0,1,0,0,0,0,550.15,-2423.91,0,582.92,0,0,0,2,0,NEC_B4,A,0,146045.99,0,438137.97,0,0,0,0,UNK,1,B4_Selector_7198,0,0,0,0,1,0,0,0
